Area Code,Area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
45001,"Abbeville County, South Carolina",-0.3276756265870299,-0.5295706857219021,-0.6253997974617541,-0.6524093948910386,-0.6070520851922584,-0.5856239182483065,-0.6907024355377065,-0.8885802679067429,-0.9371941158063574,-1.0748466352181765,-1.1116217103518653,-1.1036276805838037,-1.0758736546457093,-1.0475907533190554,-0.9939884162524922,-1.0566354524494168,-0.9762810795089701,-0.9667034167848889,-0.9527977498840484,-0.8937352610655778
22001,"Acadia Parish, Louisiana",-1.5366177183460263,-1.5005157521719652,-1.4556639579033601,-1.505391965838339,-1.487604151966093,-1.1117064508108974,-1.0658530654061342,-1.010270972051485,-0.7439986548632344,-0.8770567167440161,-0.9254298892757394,-0.8809660348847188,-0.9309957917535076,-1.0138144567480734,-1.1272268558902048,-1.2929895718334843,-1.4260298019608686,-1.3811254071709653,-1.3213902894632712,-1.3994370592542893
51001,"Accomack County, Virginia",-0.3410031063456387,-0.17803834959933312,-0.05299657522745057,0.07299439326389494,0.10127115900090884,0.11211951597686472,0.07143846495434843,0.15577974541761214,0.22646858409536616,0.49425840807161325,0.4788137146908999,0.26270234138248505,0.28486039796385576,0.291593327841213,0.2769941404559568,0.3240523573500415,0.3707435188047716,0.46280767608585427,0.5029345641989278,0.4380175048743301
16001,"Ada County, Idaho",1.1679949793065725,0.9815068439326523,0.9311969035218751,0.8809747588753982,0.9176326766413132,0.9062055877964802,0.9701901895088281,0.8930683303843321,0.7505409976257574,0.6816293745286269,0.6611081654561425,0.6015020824266951,0.5605336182613331,0.6140340105193616,0.6181334806059637,0.5769108394462711,0.6032837920850939,0.6497890530916457,0.6831410144041767,0.6806562425431242
19001,"Adair County, Iowa",0.8384401410030015,0.7730089051794738,0.8731183148190998,0.8924380247705709,0.8220195101112815,0.8921685631952216,0.7920592523629186,0.6526478741308973,0.6902887342067798,0.5158737516716158,0.5718381854082518,0.6804469149406708,0.6635524970055752,0.6412372037049107,0.6952190824173358,0.7975141620487599,0.9821621351766914,0.8369260589235846,0.8127555010646457,0.8806201427344224
21001,"Adair County, Kentucky",-0.8096839951018336,-0.8140822148167911,-0.8699466747352229,-0.9215339059414143,-0.8877745971488107,-0.8779214834590477,-0.8960510815346571,-0.9241455600846811,-0.8904468222405592,-0.8041670380355929,-0.8202346510949237,-0.9253780192926915,-0.8870997979118102,-0.9955840054425443,-1.0742059052869748,-1.0759939123631241,-1.1366964948840312,-1.1970293965955068,-1.1068357690548856,-1.1815374467906339
29001,"Adair County, Missouri",0.6516535600153823,0.6104151333272521,0.553098506621452,0.5049593216075277,0.39587861724793005,0.4936079964530319,0.42702409417401466,0.32296731812808843,0.22383352741496917,0.3108772646395596,0.22106414951119718,0.06751817478033369,0.06841178733700763,0.08183201464031878,0.025556487313697217,0.061579492255347056,0.07120043887984549,0.12474973529165756,0.15181569602288025,0.0803695445132427
40001,"Adair County, Oklahoma",-1.1021245943286213,-1.19151005439877,-1.2103731682242118,-1.281822600319811,-1.3105054301701093,-1.2340235561600743,-1.164900134426564,-1.0904193905420363,-1.0986004746124252,-1.1878433425292039,-1.1539064057756514,-1.103158330116455,-1.2625748865267732,-1.3091978861848081,-1.3464226602243263,-1.3926394228099759,-1.4117290462387808,-1.4838969818858998,-1.5230423108707367,-1.5799069395787035
8001,"Adams County, Colorado",0.04336208132038643,0.06430576578557616,-0.06263290314792642,-0.16971215417066898,-0.16383999443234995,-0.1688947290229019,-0.20233761627809457,-0.246726637743726,-0.20068657069156653,-0.21085907299883402,-0.2729320422707612,-0.18521228645749438,-0.17561588373636816,0.07654704568483439,0.1489713641260519,0.17906277383955924,0.22145077261579468,0.2736186086589368,0.30655894259456135,0.4154994922602013
16003,"Adams County, Idaho",0.5259470044294814,0.36296847874024274,0.1958643262763058,0.07363265151727216,-0.14949031852425718,-0.06084883211525081,0.5843105820766202,0.3464950758957871,-0.08342409137914723,-0.07610587684772908,-0.025503968303577665,-0.24926151631823076,-0.08017843294327003,-0.062337543707015025,-0.05377637627784468,0.10147073112029306,0.2842964066725508,0.05735755273121054,-0.1576507471492509,-0.2747987938228582
17001,"Adams County, Illinois",0.5737443052013895,0.616420422264714,0.6611169102365644,0.6489628655080728,0.7315772433522995,0.7708536606738964,0.8113516797194277,0.8275500535293585,0.9143990211448235,0.9492380236258643,0.9598365827498662,0.9495345915873399,0.9376208530697131,0.9161172786400729,0.8669365768250421,0.8757582633506011,0.8423770476476085,0.8699002987553542,0.9120223259400944,0.8962241037726099
18001,"Adams County, Indiana",0.9004102157244114,0.604800108259658,0.6994040767506651,0.7778552902328874,0.8746764167229842,0.7031178123940232,0.5866384177613408,0.4821336423575081,0.1709286408066888,-0.12203261541872412,0.11829484917480375,0.07332743067341176,0.07110848242053816,0.11673797404195341,0.1636903674070997,0.1820277305609068,0.1888854887796775,0.2965894298068825,0.26124270681375633,0.23474760589805216
28001,"Adams County, Mississippi",0.16965755544367966,0.08845947105123057,0.3336205546331764,0.06046993724637436,-0.09745897632887536,-0.03210564375747061,0.11346460231692322,0.14997013534920134,0.21409396908751194,0.018976733815807816,-0.08107670577845628,-0.0653868939680992,-0.06800672201659351,-0.08574579635779442,-0.09958273240906246,-0.16102871199966068,-0.2712465545946681,-0.29157038529775475,-0.22848495058950297,-0.24970343115909127
