Area Code,Area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
45001,"Abbeville County, South Carolina",-1.7877242945082192,-1.889718379459334,-1.80471355546532,-1.9185560289370764,-1.7244016345827036,-1.5825412901084692,-1.4580147064731717,-1.750064048596414,-1.8052009663589739,-1.740008516995913,-1.7506997756970921,-1.7724473521420332,-1.8137411425195826,-1.7174718346985818,-1.7722586035232673,-1.7665818619698272,-1.9116106322721451,-1.7846873198342832,-1.69594449384882,-1.7112706489552334
22001,"Acadia Parish, Louisiana",-0.5139953154933017,-0.5971030052035624,-0.7520625723524929,-0.7846415856887101,-0.7858427076979992,-0.7885901369627293,-0.7495917244574187,-0.7188756920474128,-0.6300724283160285,-0.510660932433917,-0.4679697289291834,-0.4627688069873754,-0.4720755267251225,-0.47867498148838633,-0.5772749955851623,-0.5766552007651685,-0.5749095009385293,-0.5351098026202031,-0.5056531484185289,-0.48444359241920093
51001,"Accomack County, Virginia",-0.211779760883144,-0.17576547083483993,-0.1418435750527285,-0.07281587373203025,-0.054836030010866815,0.04284487104246196,0.09240342369144351,0.2831170834625172,0.33290876235698247,0.31584389069618535,0.35686586422126604,0.31353770783461504,0.34512782605619835,0.3555154707359687,0.42902468263636334,0.7174125376001653,0.8659546463797796,0.8962624663002994,0.9289662239319841,0.8429847408384479
16001,"Ada County, Idaho",1.753417059511909,1.7960252584697258,1.7732055623720808,1.8050820735993414,1.7654756398284852,1.7397993645705683,1.7592478196805836,1.758451701523539,1.6655916571356197,1.5935639429051922,1.514829192445083,1.4061942028543815,1.2910407102317627,1.2627702629952982,1.2546077197033227,1.2291966381844908,1.282383677000707,1.3408776164483025,1.362160416406574,1.2476107634849374
19001,"Adair County, Iowa",1.3034258670443075,1.2118004266026299,1.159938487404262,1.1678790902103329,1.0057634994294564,0.6620515591750223,0.5184507840871903,0.4197828422012811,0.6942273346373055,0.6285709220047878,0.6719680261785719,0.6265144256871482,0.7954328115532556,0.8495122640117752,0.8920258939690942,1.0034415051190047,1.1044635158738485,1.056797158055088,1.1032056140905546,1.1901717950492854
21001,"Adair County, Kentucky",-0.6925492143466127,-0.6508894706849637,-0.6108977935178749,-0.6201915267310332,-0.681099480030144,-0.7871060627300401,-0.6914606835219818,-0.710358275989413,-0.770550533163853,-0.8310488275630756,-0.7834451114929205,-0.8026291358990328,-0.7649910943213885,-0.5758002579310407,-0.605811712386683,-0.6590307513280222,-0.7133328000166544,-0.8807785911434367,-0.7983578494099235,-0.8181443170202018
29001,"Adair County, Missouri",0.2957360013831829,0.300420211522831,0.30758920553237845,0.5183884002108868,0.5929895459685822,0.6069418514134163,0.49746361400885075,0.44066655253058007,0.347855911161358,0.39941893536045614,0.4484730877851976,0.3635442843258079,0.30421298498142424,0.2728587322086824,0.18866228628596962,0.16016125864428238,0.1393888382343971,0.508180364746869,0.24979161638133063,0.026575271221476637
40001,"Adair County, Oklahoma",-2.1893504140548283,-2.007043739686499,-2.085340583109537,-2.0724208246596882,-2.096938007907148,-2.0265533285070334,-2.0901118247063977,-2.160111593972112,-2.044525272687587,-2.0447386355566177,-2.109434480650894,-2.142536441958265,-2.1962522278911822,-2.2029011235991067,-2.3112023276254825,-2.249977030216029,-2.198421489454046,-2.159354290424064,-2.1763559654548135,-2.1524189732182974
8001,"Adams County, Colorado",0.06970771982847183,0.17093319637959037,0.07393799152308059,0.06024405496367484,0.046784062653679265,0.05894533553820365,0.038162593699130304,-0.0071052087182697085,-0.08760094780101634,-0.1356160149181067,-0.1927743564944406,-0.25412749851639904,-0.2529694883310815,-0.282746741243037,-0.24663015575532082,-0.13602831290142184,-0.08943331377672069,0.01687366997556908,0.04298818568137065,0.04338995380921731
16003,"Adams County, Idaho",1.1940643418045656,1.2584138373532687,1.1410755476653855,1.116225277022051,1.1312921504527325,1.529699439461148,1.8738191115087488,1.8665898240176029,1.7104980344686962,1.7846991561912635,1.7713414363259823,1.7693616257551334,1.9331291199979037,1.8187092131978577,1.6537717217540375,1.621250844034159,1.5135866207666135,1.3297666510893464,1.1237362407806735,0.8967392096241469
17001,"Adams County, Illinois",0.3101681636386494,0.2620141096718074,0.2570365331098301,0.30943458535294815,0.3475422468151264,0.3276874395736773,0.3249600229187097,0.32055521752579447,0.3495646879822267,0.39049793726444854,0.4077300854593319,0.43723697190232996,0.4351611052420271,0.4526369960986184,0.48760395522982747,0.39006981616209885,0.2951117752134542,0.18736279580465168,0.18683188309239668,0.16770042079987982
18001,"Adams County, Indiana",-0.48076463628676996,-0.4749515844178995,-0.4946907493532314,-0.5060679842390939,-0.4616911507567469,-0.48325399330694235,-0.5122801532994148,-0.5038571481944523,-0.5289294645428371,-0.5104844532128443,-0.545821126830106,-0.5525051554169779,-0.5831469019740954,-0.6407474981294797,-0.6406825648547603,-0.7032218399644296,-0.7729745084490611,-0.7415418861070616,-0.7691001429889578,-0.8154162444636398
19003,"Adams County, Iowa",1.309832782335257,1.0284745159453714,1.1218743699902005,1.2673283155147497,1.029094185372272,0.6048101530082811,0.5339897245205205,0.6272124947222107,0.6931304443358176,0.7440984534073705,0.7198539834182525,0.7524962945483632,0.8055706879912881,0.8748981330937345,0.7226089814134032,0.9349747609272427,1.0447541306007335,0.9713757930619099,0.9433074599980428,1.1132868938215492
